id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,UNEMPR_TOTAL,UNEMPSP_TOTAL,AFDC_TOTAL,FDSTMPS_TOTAL,SSI_TOTAL,WELFARE_AMT,SSDI_TOTAL,MOTHER_BIRTH_MONTH,MOTHER_BIRTH_YEAR,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE,URBAN_RURAL,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_MOM_XRND,HIGHEST_DEGREE_EVER_MOM_XRND,NUM_OLDER_SIBLINGS,NUM_CHILDREN,TRANSFER_INCOME,MOTHER_AGE,FIPS,TCURELSC_per_student,Center_Care_Price,Family_Care_Price
1198702.0,0,11987.0,3.0,2.0,1983.0,12.0,,,,0.0,0.0,0.0,0.0,,,,,,,,10.0,12.0,12.0,33.0,,,,,1.0,,,,0.0,,16.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,776.5390476190477,,,114.2214263469324,66.9011211460604,181.1225474929928,,,,49.8125,40.0,1505.996124535536,3.0,1.0,23.666666666666668,1074.0,12.0,8112.532756189823,,,,,,,,,,,,,,,,16.0,5.0,1.0,2.0,174.59560884459663,,21179,,,
1198702.0,1,11987.0,3.0,2.0,1983.0,12.75,,,,0.0,0.0,0.0,0.0,,,,,,,,10.0,12.0,12.0,33.0,,,,,1.0,,,,0.0,,16.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,776.5390476190476,,,114.2214263469324,66.9011211460604,181.1225474929928,,,,32.3125,40.0,7398.951511587655,3.0,1.0,46.0,2127.5,12.75,7393.890465726707,,,,,,,,,,,,,,,,16.0,5.0,1.0,2.0,286.0342893290919,,30025,4754.818989456187,51.7565605752818,41.07782809768657
1198702.0,2,11987.0,3.0,2.0,1983.0,14.0,,,,0.0,0.0,0.0,0.0,,,,,,,,10.0,12.0,12.0,33.0,,,,,1.0,,,,0.0,,16.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,776.5390476190476,,,114.2214263469324,66.9011211460604,181.1225474929928,,,,35.375,40.0,6752.037980617369,3.0,0.5,46.4,2277.5,14.0,6752.037980617369,,,,,,,,,,,,,,,,16.0,5.0,1.0,2.0,739.2182566327059,,42071,3962.2289081334725,70.77588152333215,47.078708082375286
1198702.0,3,11987.0,3.0,2.0,1983.0,14.0,,,,0.0,0.0,0.0,0.0,,,,,,,,10.0,12.0,12.0,33.0,,,,,1.0,,,,0.0,,16.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,776.5390476190476,,,114.2214263469324,66.9011211460604,181.1225474929928,,,,52.0,40.0,8441.418321131112,3.0,0.0,40.6,1724.0,14.0,8441.418321131112,,,,,,,,,,,,,,,,16.0,5.0,1.0,2.0,768.935238095238,,40005,3644.2973490390714,48.341611888213954,37.88181098542166
1198801.0,0,11988.0,3.0,1.0,1984.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,,10.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,52.0,40.0,17228.113440197285,3.0,1.0,52.0,2496.0,18.0,27995.68434032059,,,,,,,,,,,,,,,,18.0,5.0,0.0,2.0,,,39069,,,
1198801.0,1,11988.0,3.0,1.0,1984.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,,1.0,,,,,,,5.0,,,,,,,,18.0,,10.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,52.0,40.0,17228.113440197285,3.0,1.0,52.0,2496.0,18.0,27995.68434032059,,,,,,,,,,,,,,,,18.0,5.0,0.0,2.0,,,30035,3954.276985989237,44.114786263294015,35.956140238958945
1198801.0,2,11988.0,3.0,1.0,1984.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,,1.0,,,,,,,5.0,,,,,,,,18.0,,10.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,52.0,40.0,17228.113440197285,3.0,1.0,52.0,2496.0,18.0,27995.684340320597,,,,,,,,,,,,,,,,18.0,5.0,0.0,2.0,,,47169,2210.5952541926167,44.245333698162916,36.00104677523507
1198801.0,3,11988.0,3.0,1.0,1984.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,,1.0,,,,,,,5.0,,,,,,,,18.0,,10.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,21.6,33.0,20222.783074933915,3.0,1.0,52.0,2319.2,18.0,27995.684340320597,,,,,,,,,,,,,,,,18.0,5.0,0.0,2.0,,,26127,4383.543756683344,56.13906280003614,44.8982284792583
1198802.0,0,11988.0,3.0,1.0,1986.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,0.3452243958573073,,18.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,52.0,40.0,17228.113440197285,3.0,1.0,52.0,2496.0,18.0,27995.68434032059,,,,,,,,,,,,,,,,18.0,5.0,1.0,2.0,,,05107,2687.0338040195043,32.91662821442037,29.81238703939423
1198802.0,1,11988.0,3.0,1.0,1986.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,,1.0,,,,,,,5.0,1.0,1.0,,,,0.3452243958573072,,18.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,52.0,40.0,17228.113440197285,3.0,1.0,52.0,2496.0,18.0,27995.68434032059,,,,,,,,,,,,,,,,18.0,5.0,1.0,2.0,,,48195,4048.7715829401354,44.800316440473566,40.16916269883645
1198802.0,2,11988.0,3.0,1.0,1986.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,,1.0,,,,,,,5.0,1.0,1.0,,,,0.3452243958573072,,18.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,42.7,38.5,17869.828361926564,3.0,1.0,52.0,2324.4,18.0,28592.450984822564,,,,,,,,,,,,,,,,18.0,5.0,1.0,2.0,,,20013,3485.810044867907,36.5608079222509,31.746363060782063
1198802.0,3,11988.0,3.0,1.0,1986.0,18.0,20.0,,4.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,,1.0,,,,,,,5.0,1.0,1.0,,,,0.3452243958573072,,18.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,23.5,30.5,23602.02871041737,3.0,1.0,52.0,2454.4,18.0,32769.81749633637,,,,,,,,,,,,,,,,18.0,5.0,1.0,2.0,,,47007,3330.8650298571447,41.65645722599729,34.49906005803918
1198901.0,0,11989.0,3.0,1.0,1986.0,14.0,20.0,7.0,14.0,1.0,1.0,1.0,1.0,0.1346153846153846,,,,,,,28.0,53.0,37.0,72.0,0.0,0.0,,1.0,1.0,,1.0,1.0,0.1150747986191024,,14.0,8.0,10.0,0.0,1.0,0.0,1.0,0.0,1067.7654028436018,,,,,,,,,48.333333333333336,48.333333333333336,2269.7076630991983,3.0,1.0,40.833333333333336,729.6666666666666,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,0.0,2.0,1059.4881516587675,,01027,2377.509030596937,34.269203676612804,30.989222899867706
1198901.0,1,11989.0,3.0,1.0,1986.0,14.0,20.0,6.25,14.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,1.0,0.1346153846153846,1.0,4.0,1.0,59.5,56.5,49.0,93.0,0.0,0.0,5.0,1.0,1.0,,1.0,1.0,0.1150747986191024,,14.0,8.0,10.0,0.0,1.0,0.0,1.0,0.0,1067.7654028436018,,,,,,,,,51.0,40.0,1507.3360184119674,3.0,1.0,15.0,393.75,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,0.0,2.0,1059.4881516587675,,13299,3416.469345952192,33.68133023197383,31.441153382568533
1198901.0,2,11989.0,3.0,1.0,1986.0,14.0,20.0,,14.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,1.0,0.1346153846153846,1.0,4.0,1.0,84.0,83.0,73.0,121.0,0.0,0.0,5.0,1.0,1.0,,1.0,1.0,0.1150747986191024,,14.0,8.0,10.0,0.0,1.0,0.0,1.0,0.0,1067.7654028436018,,,,,,,,,50.6,40.0,0.0,3.0,1.0,36.4,1169.0,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,0.0,2.0,1059.4881516587675,,13101,3521.510405058382,34.7729469993438,32.467211679385485
1198901.0,3,11989.0,3.0,1.0,1986.0,14.0,20.0,,14.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,1.0,0.1346153846153846,1.0,4.0,1.0,84.0,83.0,73.0,121.0,0.0,0.0,5.0,1.0,1.0,,1.0,1.0,0.1150747986191024,,14.0,9.5,10.0,0.0,1.0,0.0,1.0,0.0,1067.7654028436018,,,,,,,,,51.8,40.0,7576.65704826113,3.0,1.0,46.8,1648.4,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,0.0,2.0,1059.4881516587675,,51013,7442.824295980581,150.8380194165489,106.8118640884921
1198902.0,0,11989.0,3.0,2.0,1991.0,14.0,20.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,,,,,,,15.0,20.0,25.0,63.0,0.0,0.0,,1.0,2.0,,1.0,,0.3452243958573073,,14.0,8.0,10.0,0.0,0.0,1.0,1.0,0.0,1067.7654028436018,1406.6790540160855,,,,,,,,51.0,40.0,2298.211176571643,3.0,1.0,26.83333333333333,680.1666666666666,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,1.0,2.0,1109.7759086790213,,28039,2020.2548547142517,30.610496184732238,23.375469199124762
1198902.0,1,11989.0,3.0,2.0,1991.0,14.0,20.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,0.0,0.0288461538461538,1.0,1.0,1.0,49.0,57.0,49.0,115.0,0.0,0.0,5.0,1.0,1.75,,1.0,,0.3452243958573072,,14.0,8.0,10.0,0.0,0.0,1.0,1.0,0.0,1067.7654028436018,1406.6790540160855,,,,,,,,50.25,40.0,0.0,3.0,1.0,32.5,1093.75,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,1.0,2.0,1210.3514227195278,,19079,3493.7836880874256,55.13383290549032,38.63379949198327
1198902.0,2,11989.0,3.0,2.0,1991.0,14.0,20.0,,10.5,0.0,0.0,0.0,0.0,0.0288461538461538,0.5,0.5,0.0288461538461538,1.0,1.0,1.0,76.0,65.0,64.0,141.0,0.0,0.0,5.0,1.0,1.3,,1.0,,0.3452243958573072,,14.0,8.0,10.0,0.0,0.0,1.0,1.0,0.0,1067.7654028436018,1406.6790540160855,,,,,,,,51.8,40.0,7590.794646185782,3.0,1.0,45.7,1620.3,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,1.0,2.0,1300.8693853559842,,01095,3564.213787310348,35.584595650641646,27.96214003710628
1198902.0,3,11989.0,3.0,2.0,1991.0,14.0,20.0,,14.0,0.0,0.0,0.0,0.0,0.0288461538461538,0.0,1.0,0.0288461538461538,1.0,1.0,1.0,76.0,65.0,64.0,141.0,0.0,0.0,5.0,1.0,1.0,,1.0,,0.3452243958573072,,14.0,10.4,10.0,0.0,0.0,1.0,1.0,0.0,1067.7654028436018,1267.8430290050233,,,,,,,,48.8,40.0,7905.969210501494,3.0,1.0,48.3,1649.7,14.0,18106.486966824643,,,,,,,,,,,,,,,,14.0,4.0,1.0,2.0,1250.5307243017303,,51800,4466.258621678421,64.81220465165894,47.92791375881951
1199301.0,0,11993.0,2.0,2.0,1975.0,10.0,15.0,0.0,0.2301495972382048,0.0,0.0,0.0,0.0,0.1346153846153846,,,,,,,47.0,43.0,51.0,116.0,1.0,24.0,,1.0,1.0,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,2428.9072847682114,,,262.80272511848347,,262.80272511848347,,2.0,62.0,52.0,55.0,466.3457207207207,2.0,1.0,0.0,0.0,10.0,9895.103436770103,51.0,0.0,8.0,16.0,22.0,10.0,50.0,80.0,6.0,9.0,6.0,9.0,42.0,29.0,36867.0,12.0,1.0,0.0,3.0,345.4316322555512,1917.1666666666667,34027,,,
1199301.0,1,11993.0,2.0,2.0,1975.0,10.0,15.0,0.0,0.2301495972382048,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,1.0,0.0288461538461538,2.0,1.0,1.0,47.0,43.0,51.0,116.0,1.0,24.0,1.0,1.0,1.0,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,2428.907284768212,,,262.8027251184834,,262.8027251184834,,2.0,62.0,52.0,55.0,1288.7737775498754,2.0,1.0,17.5,660.5,10.0,3991.113728605148,51.0,0.0,8.0,16.0,22.0,10.0,50.0,80.0,6.0,9.0,6.0,9.0,42.0,29.0,36867.0,12.0,1.0,0.0,3.0,1899.8739774055316,1919.0,13275,,,
1199301.0,2,11993.0,2.0,2.0,1975.0,10.0,9.9,,4.361104718066743,0.0,0.0,0.0,0.0,0.0673076923076923,0.1,1.0,0.0374380366468974,2.0,0.7690448791714614,1.0,61.5,48.0,43.5,116.0,1.0,24.0,1.0,1.0,1.0,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,2150.636593327265,,,262.8027251184834,,262.8027251184834,,2.0,62.0,52.0,55.0,6219.416742281583,2.0,1.0,39.6,2186.0,10.0,12556.827957731964,51.0,0.0,8.0,16.0,22.0,10.0,50.0,80.0,6.0,9.0,6.0,9.0,42.0,29.0,36867.0,12.0,1.0,0.0,3.0,2254.3852967947164,1919.0,32031,,,
1199301.0,3,11993.0,2.0,2.0,1975.0,11.6,4.0,,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2301495972382048,2.0,0.2301495972382048,1.0,65.0,53.0,46.0,116.0,1.0,24.0,1.0,1.0,1.0,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,1798.160384168733,,,317.8387018804507,,317.8387018804507,,2.0,62.0,52.0,55.0,8514.728832288089,2.0,1.0,44.6,1761.8,11.6,11537.764309080292,51.0,0.0,8.0,16.0,22.0,10.0,50.0,80.0,6.0,9.0,6.0,9.0,42.0,29.0,36867.0,12.0,1.0,0.0,3.0,1033.384671283632,1919.0,37029,3547.454616727213,57.573741976210556,49.47966341531801
1199302.0,0,11993.0,2.0,2.0,1986.0,10.333333333333334,5.0,1.150747986191024,7.0,1.0,1.0,1.0,1.0,0.0288461538461538,,,,,,,8.0,8.0,8.0,29.5,0.0,0.0,,1.0,1.0,,1.0,1.0,0.0,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1779.6090047393366,,,262.80272511848347,262.1942645698427,262.80272511848347,,,,52.0,55.0,7846.934655600249,2.0,1.0,45.833333333333336,2397.1666666666665,10.333333333333334,14653.901073270114,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,2036.203791469194,,18017,3190.960028612699,,
1199302.0,1,11993.0,2.0,2.0,1986.0,12.0,5.0,0.4315304948216341,7.0,0.0,0.0,0.0,0.0,0.0288461538461538,1.0,1.0,0.0288461538461538,3.0,1.0,1.0,22.5,27.0,26.5,72.75,0.0,0.0,5.0,1.0,1.0,,1.0,1.0,0.0,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1779.6090047393363,,,393.2269357290792,262.1942645698427,306.2871810781834,,,,52.0,55.625,7269.46571622908,2.0,1.0,46.0,1680.5,12.0,8486.461132193619,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,298.58676638621534,,47119,2204.205839027927,52.94354341630463,42.65020543902642
1199302.0,2,11993.0,2.0,2.0,1986.0,12.0,5.0,,4.0,0.0,0.0,0.0,0.0,0.0144230769230769,0.5,1.0,0.0144230769230769,2.0,1.0,1.0,42.0,40.0,39.0,84.0,0.0,0.0,5.0,1.0,1.0,,1.0,1.0,0.0,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1779.6090047393366,,,284.3115986703929,1191.2357566353185,1373.6834185555049,,,,52.0,55.0,4027.086673670492,2.0,1.0,25.2,1173.6,12.0,8218.16361657461,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1368.096252419537,,47041,2368.4827702267116,40.373353475635454,33.42929589411634
1199302.0,3,11993.0,2.0,2.0,1986.0,12.0,5.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,42.0,40.0,39.0,84.0,0.0,0.0,5.0,1.0,1.0,,1.0,1.0,0.75,,12.0,9.5,3.0,0.0,0.0,0.0,0.0,0.0,1779.6090047393366,,,129.21085080147964,682.2332922318125,811.4441430332921,,,,52.0,47.0,17236.956834578246,2.0,1.0,50.4,4075.2,12.0,21188.30080922279,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,806.2757090012329,,29017,3391.6381641209387,,
1199303.0,0,11993.0,2.0,1.0,1990.0,11.666666666666666,5.0,1.150747986191024,0.2301495972382048,1.0,1.0,1.0,1.0,0.0288461538461538,,,,,,,20.0,19.0,19.0,67.66666666666667,1.0,8.416666666666666,,2.0,1.0,3.0,1.0,1.0,0.3452243958573073,1.0,12.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,2132.1641059979816,,,349.75219885888055,262.1942645698427,291.79236242495,,,,52.0,55.41666666666666,8111.820544086695,2.0,1.0,45.16666666666666,1741.1666666666667,11.666666666666666,10791.396787204088,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,877.792441413875,,51009,2943.5472519075897,39.65692156775584,35.063134119713446
1199303.0,1,11993.0,2.0,1.0,1990.0,12.0,5.0,1.056530494821634,0.2301495972382048,0.0,0.0,0.0,0.0,0.0288461538461538,0.0,0.0,0.0288461538461538,3.0,1.0,1.0,37.0,33.5,36.0,106.33333333333331,1.0,24.0,5.0,2.0,1.0,3.0,1.0,1.0,0.3452243958573072,1.0,12.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,3154.573899648054,,,323.08678563762123,1318.4863727361949,1514.243237436058,,,,52.0,56.25,3241.4732846168504,2.0,1.0,22.5,909.0,12.0,7413.491877040102,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,1637.949665603236,,02220,4719.610672479255,88.54445970970662,57.99992071297271
1199303.0,2,11993.0,2.0,1.0,1990.0,12.0,12.0,,2.1690448791714614,0.0,0.0,0.0,0.0,0.1410983004337434,0.0,0.7,0.0173076923076923,2.7,1.9,1.0,55.0,68.0,59.0,116.0,1.0,24.0,5.0,2.0,1.0,3.0,1.0,1.0,0.3452243958573072,1.0,12.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,4106.472673046396,,,129.21085080147964,682.2332922318125,811.4441430332921,,,,52.0,47.4,14565.404895514122,2.0,1.0,47.2,3668.8,12.0,18922.342577119696,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,2876.648146267204,,48277,3712.253422423952,40.54848543991708,36.47703725110233
1199303.0,3,11993.0,2.0,1.0,1990.0,12.0,15.0,,7.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,1.0,0.0288461538461538,2.0,4.0,1.0,55.0,68.0,59.0,116.0,1.0,24.0,5.0,2.0,1.5,3.0,1.0,1.0,0.3452243958573072,1.0,12.0,10.5,8.0,0.0,1.0,0.0,0.0,0.0,4646.32160065703,,,129.21085080147964,682.2332922318125,811.4441430332921,,,,52.0,40.8,11889.813154914114,2.0,1.0,52.0,2948.4,12.0,17643.42903015578,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,4579.688113117063,,37183,3803.94143325567,88.48566885084844,70.8229914748685
1199501.0,0,11995.0,3.0,1.0,1994.0,12.0,20.0,,0.0,1.0,1.0,1.0,1.0,0.0278846153846153,,,,,,,,,,58.0,0.0,0.0,,1.0,1.0,,,,0.1150747986191024,1.0,12.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,52.0,55.98809523809524,27.261221977055925,3.0,0.5833333333333334,28.183333333333334,511.0,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,,54001,3608.3328199415714,43.61381479914534,35.2068535685435
1199501.0,1,11995.0,3.0,1.0,1994.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.01875,1.0,1.0,0.0,3.0,0.0576923076923076,1.0,,,,58.0,0.0,0.0,1.0,1.0,1.0,,,,0.1150747986191024,1.0,12.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,52.0,55.75,572.4856615181744,3.0,0.0,16.1,367.5,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,,31101,5329.262379505548,52.158691303405845,46.35241286752639
1199501.0,2,11995.0,3.0,1.0,1994.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0057692307692307,1.0,1.0,0.0,3.0,0.0576923076923076,1.0,,,,58.0,0.0,0.0,1.0,1.0,1.0,,,,0.1150747986191024,1.0,12.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,52.0,55.42857142857143,1308.5386548986844,3.0,0.0,36.8,840.0,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,,01023,4089.3606133101916,42.72621387000479,35.14633659994053
1199501.0,3,11995.0,3.0,1.0,1994.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0576923076923076,1.0,,,,58.0,0.0,0.0,1.0,1.0,1.0,,,,0.1150747986191024,1.0,12.0,10.5,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,52.0,55.08571428571429,4607.28485933189,3.0,0.0,51.4,1763.8,12.0,9257.346212890105,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,,26127,4816.171268310199,59.24426287035931,45.306590453397746
1199502.0,0,11995.0,3.0,1.0,1995.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,1.0,,,,0.1150747986191024,0.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1832.995977836574,,,,,,,,,52.0,55.96428571428572,81.78366593116777,3.0,0.4166666666666667,21.88333333333333,405.0,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1828.2595541212345,,18095,3838.8248165399696,,
1199502.0,1,11995.0,3.0,1.0,1995.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,0.1150747986191024,0.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1832.9959778365744,,,,,,,,,52.0,55.67857142857143,736.05299338051,3.0,0.0,20.7,472.5,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1828.2595541212345,,12077,3757.609134007545,45.04882068341334,44.311364450188265
1199502.0,2,11995.0,3.0,1.0,1995.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,0.1150747986191024,0.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1832.9959778365744,,,,,,,,,52.0,55.35714285714285,1661.3497156341575,3.0,0.0,41.08,1006.2,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1828.2595541212345,,39103,4465.7395901801865,88.57503092194182,72.81817596622258
1199502.0,3,11995.0,3.0,1.0,1995.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,0.1150747986191024,0.0,12.0,7.3,7.0,1.0,0.0,0.0,0.0,0.0,1832.9959778365744,,,,,,,,,52.0,55.04285714285714,4188.332673855053,3.0,0.0,52.0,1913.6,12.0,11535.901937773844,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1828.2595541212345,,05137,3832.6619853640177,38.30385384163014,34.60189805713192
1199503.0,0,11995.0,3.0,1.0,1997.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,66.0,44.0,50.0,112.0,,,,1.0,1.0,,,,0.0,,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1832.995977836574,,,,,,,,,52.0,55.88095238095239,272.61221977055925,3.0,0.0,7.666666666666667,175.0,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,1828.2595541212345,,47181,2922.571293757541,40.73848007141864,33.73369422702163
1199503.0,1,11995.0,3.0,1.0,1997.0,12.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,66.0,44.0,50.0,112.0,,,5.0,1.0,1.0,,,,0.0,,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1832.9959778365744,,,,,,,,,52.0,55.53571428571429,1063.1876571051812,3.0,0.0,29.899999999999995,682.5,12.0,10023.637704806457,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,1828.2595541212345,,31007,6465.997809554611,53.15500441485593,47.24390718483317
1199503.0,2,11995.0,3.0,1.0,1997.0,12.0,17.5,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,3.0,1.0,1.0,66.0,44.0,50.0,112.0,,,5.0,1.0,1.0,,,,0.0,,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1832.9959778365744,,,,,,,,,52.0,55.21428571428571,2907.5451851785315,3.0,0.0,48.08,1434.8,12.0,9870.379406423184,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,1828.2595541212345,,45001,4463.961403284816,42.42605265178903,38.89454137927832
1199503.0,3,11995.0,3.0,1.0,1997.0,12.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,66.0,44.0,50.0,112.0,,,5.0,1.0,1.0,,,,0.0,,12.0,4.1,6.0,0.0,0.0,0.0,0.0,0.0,1283.2542159794723,,,,,,,,,52.0,47.5,4359.058786805859,3.0,0.0,39.1,1486.0,12.0,11061.303792530522,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,1278.516169199596,,05041,4276.777528528201,38.96480845971128,35.0635651510289
