STATE_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,MCINFANT,MCTODDLER,MCPRESCHOOL,MFCCINFANT,MFCCTODDLER,MFCCPRESCHOOL,Median_Household_Income,Median_Family_Income,Weighted_Center_Price,Weighted_Family_Care_Price
Kansas,Brown County,20013,95.6,97.6,97.6,98.4,83.33,83.33,55876,71961,96.71111111111111,90.02777777777777
Kansas,Butler County,20015,157.33,148.0,137.6,122.67,98.0,98.0,77724,94028,148.67999999999998,108.96444444444444
Kansas,Chase County,20017,95.6,97.6,97.6,98.4,83.33,83.33,52481,65543,96.71111111111111,90.02777777777777
Kansas,Chautauqua County,20019,95.6,97.6,97.6,98.4,83.33,83.33,51210,57717,96.71111111111111,90.02777777777777
Kansas,Cherokee County,20021,95.6,97.6,97.6,98.4,83.33,83.33,53382,68415,96.71111111111111,90.02777777777777
Kansas,Cheyenne County,20023,185.6,165.6,144.27,130.4,108.67,108.67,52730,70938,167.37888888888887,118.3277777777778
Kansas,Clark County,20025,185.6,165.6,144.27,130.4,108.67,108.67,58287,71458,167.37888888888887,118.3277777777778
Kansas,Clay County,20027,95.6,97.6,97.6,98.4,83.33,83.33,57765,75615,96.71111111111111,90.02777777777777
Kansas,Cloud County,20029,95.6,97.6,97.6,98.4,83.33,83.33,51197,70504,96.71111111111111,90.02777777777777
Kansas,Coffey County,20031,95.6,97.6,97.6,98.4,83.33,83.33,67645,85096,96.71111111111111,90.02777777777777
Kansas,Comanche County,20033,95.6,97.6,97.6,98.4,83.33,83.33,49754,84583,96.71111111111111,90.02777777777777
Kansas,Cowley County,20035,95.6,97.6,97.6,98.4,83.33,83.33,55726,71825,96.71111111111111,90.02777777777777
Kansas,Crawford County,20037,95.6,97.6,97.6,98.4,83.33,83.33,49779,64991,96.71111111111111,90.02777777777777
Kansas,Decatur County,20039,95.6,97.6,97.6,98.4,83.33,83.33,49412,71300,96.71111111111111,90.02777777777777
Kansas,Dickinson County,20041,95.6,97.6,97.6,98.4,83.33,83.33,62971,78323,96.71111111111111,90.02777777777777
Kansas,Doniphan County,20043,95.6,97.6,97.6,98.4,83.33,83.33,66358,81755,96.71111111111111,90.02777777777777
Kansas,Douglas County,20045,185.6,165.6,144.27,130.4,108.67,108.67,66153,101379,167.37888888888887,118.3277777777778
Kansas,Edwards County,20047,95.6,97.6,97.6,98.4,83.33,83.33,52750,76989,96.71111111111111,90.02777777777777
Kansas,Elk County,20049,95.6,97.6,97.6,98.4,83.33,83.33,50000,65701,96.71111111111111,90.02777777777777
Kansas,Ellis County,20051,185.6,165.6,144.27,130.4,108.67,108.67,59665,86484,167.37888888888887,118.3277777777778
Kansas,Ellsworth County,20053,95.6,97.6,97.6,98.4,83.33,83.33,59844,78833,96.71111111111111,90.02777777777777
Kansas,Finney County,20055,95.6,97.6,97.6,98.4,83.33,83.33,68481,82562,96.71111111111111,90.02777777777777
Kansas,Ford County,20057,95.6,97.6,97.6,98.4,83.33,83.33,67997,78430,96.71111111111111,90.02777777777777
Kansas,Franklin County,20059,95.6,97.6,97.6,98.4,83.33,83.33,68217,83788,96.71111111111111,90.02777777777777
Kansas,Geary County,20061,185.6,165.6,144.27,130.4,108.67,108.67,57992,65491,167.37888888888887,118.3277777777778
Kansas,Gove County,20063,95.6,97.6,97.6,98.4,83.33,83.33,59417,78833,96.71111111111111,90.02777777777777
Kansas,Graham County,20065,95.6,97.6,97.6,98.4,83.33,83.33,47071,55556,96.71111111111111,90.02777777777777
Kansas,Grant County,20067,95.6,97.6,97.6,98.4,83.33,83.33,84808,87601,96.71111111111111,90.02777777777777
Kansas,Gray County,20069,95.6,97.6,97.6,98.4,83.33,83.33,74500,89038,96.71111111111111,90.02777777777777
Kansas,Greeley County,20071,95.6,97.6,97.6,98.4,83.33,83.33,69948,79917,96.71111111111111,90.02777777777777
Kansas,Greenwood County,20073,95.6,97.6,97.6,98.4,83.33,83.33,51812,67607,96.71111111111111,90.02777777777777
Kansas,Hamilton County,20075,95.6,97.6,97.6,98.4,83.33,83.33,58750,73350,96.71111111111111,90.02777777777777
Kansas,Harper County,20077,95.6,97.6,97.6,98.4,83.33,83.33,53032,64750,96.71111111111111,90.02777777777777
Kansas,Harvey County,20079,185.6,165.6,144.27,130.4,108.67,108.67,70685,84091,167.37888888888887,118.3277777777778
Kansas,Haskell County,20081,95.6,97.6,97.6,98.4,83.33,83.33,66458,91696,96.71111111111111,90.02777777777777
Kansas,Hodgeman County,20083,95.6,97.6,97.6,98.4,83.33,83.33,63125,83162,96.71111111111111,90.02777777777777
Kansas,Jackson County,20085,95.6,97.6,97.6,98.4,83.33,83.33,70385,86905,96.71111111111111,90.02777777777777
Kansas,Jefferson County,20087,185.6,165.6,144.27,130.4,108.67,108.67,74562,93142,167.37888888888887,118.3277777777778
Kansas,Jewell County,20089,95.6,97.6,97.6,98.4,83.33,83.33,47109,66161,96.71111111111111,90.02777777777777
Kansas,Johnson County,20091,223.73,213.07,182.93,161.73,134.8,134.8,103644,126651,207.76111111111112,146.7688888888889
Kansas,Kearny County,20093,95.6,97.6,97.6,98.4,83.33,83.33,68750,71731,96.71111111111111,90.02777777777777
Kansas,Kingman County,20095,95.6,97.6,97.6,98.4,83.33,83.33,59640,73333,96.71111111111111,90.02777777777777
Kansas,Kiowa County,20097,95.6,97.6,97.6,98.4,83.33,83.33,70347,76681,96.71111111111111,90.02777777777777
Kansas,Labette County,20099,95.6,97.6,97.6,98.4,83.33,83.33,56143,72199,96.71111111111111,90.02777777777777
Kansas,Lane County,20101,95.6,97.6,97.6,98.4,83.33,83.33,52222,84107,96.71111111111111,90.02777777777777
Kansas,Leavenworth County,20103,157.33,148.0,137.6,120.27,98.0,98.0,84307,104211,148.67999999999998,107.89777777777778
Kansas,Lincoln County,20105,95.6,97.6,97.6,98.4,83.33,83.33,52540,69722,96.71111111111111,90.02777777777777
Kansas,Linn County,20107,95.6,97.6,97.6,98.4,83.33,83.33,56697,73781,96.71111111111111,90.02777777777777
Kansas,Logan County,20109,95.6,97.6,97.6,98.4,83.33,83.33,70382,84559,96.71111111111111,90.02777777777777
Kansas,Lyon County,20111,95.6,97.6,97.6,98.4,83.33,83.33,56415,74923,96.71111111111111,90.02777777777777
Kansas,McPherson County,20113,95.6,97.6,97.6,98.4,83.33,83.33,71250,88145,96.71111111111111,90.02777777777777
Kansas,Marion County,20115,95.6,97.6,97.6,98.4,83.33,83.33,60011,74523,96.71111111111111,90.02777777777777
Kansas,Marshall County,20117,95.6,97.6,97.6,98.4,83.33,83.33,64306,79787,96.71111111111111,90.02777777777777
Kansas,Meade County,20119,95.6,97.6,97.6,98.4,83.33,83.33,74063,88988,96.71111111111111,90.02777777777777
Kansas,Miami County,20121,157.33,148.0,137.6,120.27,98.0,98.0,85564,101265,148.67999999999998,107.89777777777778
Kansas,Mitchell County,20123,95.6,97.6,97.6,98.4,83.33,83.33,63008,78229,96.71111111111111,90.02777777777777
Kansas,Montgomery County,20125,95.6,97.6,97.6,98.4,83.33,83.33,51513,65582,96.71111111111111,90.02777777777777
Kansas,Morris County,20127,95.6,97.6,97.6,98.4,83.33,83.33,52866,71776,96.71111111111111,90.02777777777777
Kansas,Morton County,20129,95.6,97.6,97.6,98.4,83.33,83.33,57943,80563,96.71111111111111,90.02777777777777
Kansas,Nemaha County,20131,95.6,97.6,97.6,98.4,83.33,83.33,72788,95802,96.71111111111111,90.02777777777777
Kansas,Neosho County,20133,95.6,97.6,97.6,98.4,83.33,83.33,54894,72116,96.71111111111111,90.02777777777777
Kansas,Ness County,20135,95.6,97.6,97.6,98.4,83.33,83.33,64907,91042,96.71111111111111,90.02777777777777
Kansas,Norton County,20137,185.6,165.6,144.27,130.4,108.67,108.67,52710,75597,167.37888888888887,118.3277777777778
Kansas,Osage County,20139,95.6,97.6,97.6,98.4,83.33,83.33,66155,78712,96.71111111111111,90.02777777777777
Kansas,Osborne County,20141,95.6,97.6,97.6,98.4,83.33,83.33,58750,74868,96.71111111111111,90.02777777777777
Kansas,Ottawa County,20143,95.6,97.6,97.6,98.4,83.33,83.33,74551,86583,96.71111111111111,90.02777777777777
Kansas,Pawnee County,20145,95.6,97.6,97.6,98.4,83.33,83.33,54141,82115,96.71111111111111,90.02777777777777
Kansas,Phillips County,20147,95.6,97.6,97.6,98.4,83.33,83.33,57611,72042,96.71111111111111,90.02777777777777
Kansas,Pottawatomie County,20149,157.33,148.0,137.6,120.27,98.0,98.0,85241,100295,148.67999999999998,107.89777777777778
Kansas,Pratt County,20151,95.6,97.6,97.6,98.4,83.33,83.33,61685,79076,96.71111111111111,90.02777777777777
Kansas,Rawlins County,20153,95.6,97.6,97.6,98.4,83.33,83.33,61827,77847,96.71111111111111,90.02777777777777
Kansas,Reno County,20155,95.6,97.6,97.6,98.4,83.33,83.33,57390,74490,96.71111111111111,90.02777777777777
Kansas,Republic County,20157,95.6,97.6,97.6,98.4,83.33,83.33,54531,76667,96.71111111111111,90.02777777777777
Kansas,Rice County,20159,95.6,97.6,97.6,98.4,83.33,83.33,58523,71782,96.71111111111111,90.02777777777777
Kansas,Riley County,20161,157.33,148.0,137.6,120.27,98.0,98.0,56327,83860,148.67999999999998,107.89777777777778
Kansas,Rooks County,20163,95.6,97.6,97.6,98.4,83.33,83.33,60821,83361,96.71111111111111,90.02777777777777
Kansas,Rush County,20165,185.6,165.6,144.27,130.4,108.67,108.67,53523,67346,167.37888888888887,118.3277777777778
Kansas,Russell County,20167,95.6,97.6,97.6,98.4,83.33,83.33,49929,66153,96.71111111111111,90.02777777777777
Kansas,Saline County,20169,95.6,97.6,97.6,98.4,83.33,83.33,59887,80232,96.71111111111111,90.02777777777777
Kansas,Scott County,20171,185.6,165.6,144.27,130.4,108.67,108.67,53365,64276,167.37888888888887,118.3277777777778
Kansas,Sedgwick County,20173,157.33,148.0,137.6,120.27,98.0,98.0,65372,82858,148.67999999999998,107.89777777777778
Kansas,Seward County,20175,185.6,165.6,144.27,130.4,108.67,108.67,57131,70120,167.37888888888887,118.3277777777778
Kansas,Shawnee County,20177,185.6,165.6,144.27,130.4,108.67,108.67,63463,85262,167.37888888888887,118.3277777777778
Kansas,Sheridan County,20179,95.6,97.6,97.6,98.4,83.33,83.33,66719,101000,96.71111111111111,90.02777777777777
Kansas,Sherman County,20181,95.6,97.6,97.6,98.4,83.33,83.33,61404,73530,96.71111111111111,90.02777777777777
Kansas,Smith County,20183,95.6,97.6,97.6,98.4,83.33,83.33,50943,74911,96.71111111111111,90.02777777777777
Kansas,Stafford County,20185,95.6,97.6,97.6,98.4,83.33,83.33,60000,79856,96.71111111111111,90.02777777777777
Kansas,Stanton County,20187,95.6,97.6,97.6,98.4,83.33,83.33,66000,69145,96.71111111111111,90.02777777777777
Kansas,Stevens County,20189,95.6,97.6,97.6,98.4,83.33,83.33,67950,78438,96.71111111111111,90.02777777777777
Kansas,Sumner County,20191,95.6,97.6,97.6,98.4,83.33,83.33,59397,82727,96.71111111111111,90.02777777777777
Kansas,Thomas County,20193,95.6,97.6,97.6,98.4,83.33,83.33,72417,91759,96.71111111111111,90.02777777777777
Kansas,Trego County,20195,95.6,97.6,97.6,98.4,83.33,83.33,77500,89593,96.71111111111111,90.02777777777777
Kansas,Wabaunsee County,20197,95.6,97.6,97.6,98.4,83.33,83.33,70000,84776,96.71111111111111,90.02777777777777
Kansas,Wallace County,20199,95.6,97.6,97.6,98.4,83.33,83.33,57708,79271,96.71111111111111,90.02777777777777
Kansas,Washington County,20201,95.6,97.6,97.6,98.4,83.33,83.33,59432,75213,96.71111111111111,90.02777777777777
Kansas,Wichita County,20203,95.6,97.6,97.6,98.4,83.33,83.33,69551,87120,96.71111111111111,90.02777777777777
Kansas,Wilson County,20205,95.6,97.6,97.6,98.4,83.33,83.33,55439,69964,96.71111111111111,90.02777777777777
Kansas,Woodson County,20207,95.6,97.6,97.6,98.4,83.33,83.33,50670,72772,96.71111111111111,90.02777777777777
Kansas,Wyandotte County,20209,157.33,148.0,137.6,120.27,98.0,98.0,57771,69819,148.67999999999998,107.89777777777778
Kentucky,Adair County,21001,96.18,88.48,88.48,112.85,83.62,83.62,49690,61500,91.90222222222222,96.61111111111111
Kentucky,Allen County,21003,142.08,134.4,134.4,123.12,105.03,105.03,57159,72441,137.81333333333333,113.07
Kentucky,Anderson County,21005,151.3,131.88,131.88,122.55,122.07,122.07,69885,83482,140.51111111111112,122.28333333333332
Kentucky,Ballard County,21007,127.73,120.03,120.03,119.52,121.18,121.18,57111,75268,123.45222222222222,120.44222222222224
Kentucky,Barren County,21009,125.22,114.65,114.65,115.4,99.1,99.1,48141,58262,119.3477777777778,106.34444444444445
Kentucky,Bath County,21011,113.37,112.85,112.85,80.28,81.95,81.95,51471,60313,113.08111111111111,81.20777777777778
Kentucky,Bell County,21013,100.47,93.23,93.23,115.17,82.8,82.8,33658,44936,96.44777777777779,97.18666666666667
Kentucky,Boone County,21015,198.88,169.88,169.88,168.0,151.83,151.83,91697,109060,182.7688888888889,159.01666666666665
Kentucky,Bourbon County,21017,195.8,167.22,167.22,166.57,150.5,150.5,54580,71530,179.92222222222222,157.64222222222222
Kentucky,Boyd County,21019,107.42,107.13,107.13,82.8,82.8,82.8,58327,72259,107.25888888888888,82.8
Kentucky,Boyle County,21021,181.4,153.32,153.32,130.87,130.87,130.87,56568,71110,165.8,130.87
Kentucky,Bracken County,21023,113.37,112.85,112.85,80.28,81.95,81.95,59911,77524,113.08111111111111,81.20777777777778
Kentucky,Breathitt County,21025,113.37,112.85,112.85,80.28,81.95,81.95,38209,52216,113.08111111111111,81.20777777777778
Kentucky,Breckinridge County,21027,169.02,148.75,148.75,130.28,124.78,124.78,51756,64675,157.7588888888889,127.22444444444444
Kentucky,Bullitt County,21029,151.3,131.88,131.88,122.55,122.07,122.07,73900,85180,140.51111111111112,122.28333333333332
Kentucky,Butler County,21031,142.08,134.4,134.4,123.12,105.03,105.03,47589,63185,137.81333333333333,113.07
Kentucky,Caldwell County,21033,121.32,114.08,114.08,118.5,120.17,120.17,52488,61280,117.29777777777778,119.42777777777779
Kentucky,Calloway County,21035,111.32,100.75,100.75,111.83,115.17,115.17,48276,74371,105.44777777777779,113.68555555555557
Kentucky,Campbell County,21037,198.88,169.88,169.88,168.0,151.83,151.83,71979,101470,182.7688888888889,159.01666666666665
Kentucky,Carlisle County,21039,127.73,120.03,120.03,119.52,121.18,121.18,53065,66250,123.45222222222222,120.44222222222224
Kentucky,Carroll County,21041,212.47,180.55,180.55,184.9,173.83,173.83,50625,60917,194.73666666666668,178.75
Kentucky,Carter County,21043,113.37,112.85,112.85,80.28,81.95,81.95,47004,60536,113.08111111111111,81.20777777777778
Kentucky,Casey County,21045,96.18,88.48,88.48,112.85,83.62,83.62,42190,49986,91.90222222222222,96.61111111111111
Kentucky,Christian County,21047,111.32,100.75,100.75,111.83,115.17,115.17,48920,59110,105.44777777777779,113.68555555555557
Kentucky,Clark County,21049,181.4,153.32,153.32,130.87,130.87,130.87,61878,76918,165.8,130.87
Kentucky,Clay County,21051,106.18,98.48,98.48,112.85,81.95,81.95,37888,43927,101.90222222222222,95.68333333333332
Kentucky,Clinton County,21053,96.18,88.48,88.48,112.85,83.62,83.62,41180,48876,91.90222222222222,96.61111111111111
Kentucky,Crittenden County,21055,127.73,120.03,120.03,119.52,121.18,121.18,45810,75214,123.45222222222222,120.44222222222224
Kentucky,Cumberland County,21057,96.18,88.48,88.48,112.85,83.62,83.62,40515,56489,91.90222222222222,96.61111111111111
Kentucky,Daviess County,21059,125.22,114.65,114.65,115.4,99.1,99.1,64021,79966,119.3477777777778,106.34444444444445
Kentucky,Edmonson County,21061,142.08,134.4,134.4,123.12,105.03,105.03,53029,66378,137.81333333333333,113.07
Kentucky,Elliott County,21063,113.37,112.85,112.85,80.28,81.95,81.95,39469,62241,113.08111111111111,81.20777777777778
Kentucky,Estill County,21065,203.9,174.67,174.67,150.55,155.42,155.42,39980,54479,187.66111111111113,153.25555555555553
Kentucky,Fayette County,21067,184.3,155.85,155.85,132.08,132.08,132.08,66087,91263,168.49444444444447,132.07999999999998
Kentucky,Fleming County,21069,113.37,112.85,112.85,80.28,81.95,81.95,46885,59724,113.08111111111111,81.20777777777778
Kentucky,Floyd County,21071,113.37,112.85,112.85,80.28,81.95,81.95,38723,53494,113.08111111111111,81.20777777777778
Kentucky,Franklin County,21073,134.63,118.55,118.55,102.55,98.73,98.73,62929,79416,125.69666666666664,100.42777777777779
Kentucky,Fulton County,21075,121.32,114.08,114.08,118.5,120.17,120.17,35449,44534,117.29777777777778,119.42777777777779
Kentucky,Gallatin County,21077,222.22,189.02,189.02,186.33,175.17,175.17,58641,64229,203.77555555555557,180.13
Kentucky,Garrard County,21079,203.9,174.67,174.67,150.55,155.42,155.42,58263,68351,187.66111111111113,153.25555555555553
Kentucky,Grant County,21081,212.47,180.55,180.55,184.9,173.83,173.83,65461,75533,194.73666666666668,178.75
Kentucky,Graves County,21083,111.32,100.75,100.75,111.83,115.17,115.17,52526,66538,105.44777777777779,113.68555555555557
Kentucky,Grayson County,21085,169.02,148.75,148.75,130.28,124.78,124.78,47024,58638,157.7588888888889,127.22444444444444
Kentucky,Green County,21087,96.18,88.48,88.48,112.85,83.62,83.62,38595,57117,91.90222222222222,96.61111111111111
Kentucky,Greenup County,21089,107.42,107.13,107.13,82.8,82.8,82.8,58562,72842,107.25888888888888,82.8
Kentucky,Hancock County,21091,142.08,134.4,134.4,123.12,105.03,105.03,68102,80129,137.81333333333333,113.07
Kentucky,Hardin County,21093,151.3,128.55,128.55,122.55,118.73,118.73,64136,79590,138.66111111111113,120.42777777777779
Kentucky,Harlan County,21095,100.47,93.23,93.23,111.83,81.13,81.13,35128,45564,96.44777777777779,94.77444444444444
Kentucky,Harrison County,21097,212.47,180.55,180.55,184.9,173.83,173.83,58840,73048,194.73666666666668,178.75
Kentucky,Hart County,21099,142.08,134.4,134.4,123.12,105.03,105.03,45561,59152,137.81333333333333,113.07
Kentucky,Henderson County,21101,125.22,114.65,114.65,115.4,99.1,99.1,56912,71953,119.3477777777778,106.34444444444445
Kentucky,Henry County,21103,159.02,138.75,138.75,123.62,123.12,123.12,58294,71234,147.7588888888889,123.34222222222222
Kentucky,Hickman County,21105,127.73,120.03,120.03,119.52,121.18,121.18,68589,79940,123.45222222222222,120.44222222222224
Kentucky,Hopkins County,21107,121.32,114.08,114.08,118.5,120.17,120.17,54466,64949,117.29777777777778,119.42777777777779
Kentucky,Jackson County,21109,106.18,98.48,98.48,112.85,81.95,81.95,38516,52113,101.90222222222222,95.68333333333332
Kentucky,Jefferson County,21111,216.08,183.93,183.93,117.73,96.18,96.18,66296,86214,198.21888888888887,105.75777777777778
Kentucky,Jessamine County,21113,181.4,153.32,153.32,130.87,130.87,130.87,69905,84844,165.8,130.87
Kentucky,Johnson County,21115,113.37,112.85,112.85,80.28,81.95,81.95,44231,56656,113.08111111111111,81.20777777777778
Kentucky,Kenton County,21117,198.88,169.88,169.88,168.0,151.83,151.83,76016,95611,182.7688888888889,159.01666666666665
Kentucky,Knott County,21119,113.37,112.85,112.85,80.28,81.95,81.95,38336,45572,113.08111111111111,81.20777777777778
Kentucky,Knox County,21121,100.47,93.23,93.23,111.83,81.13,81.13,34254,45147,96.44777777777779,94.77444444444444
Kentucky,Larue County,21123,169.02,148.75,148.75,130.28,124.78,124.78,57867,70302,157.7588888888889,127.22444444444444
Kentucky,Laurel County,21125,100.47,93.23,93.23,111.83,81.13,81.13,53693,62278,96.44777777777779,94.77444444444444
Kentucky,Lawrence County,21127,113.37,112.85,112.85,80.28,81.95,81.95,42488,56326,113.08111111111111,81.20777777777778
Kentucky,Lee County,21129,113.37,112.85,112.85,80.28,81.95,81.95,31682,39402,113.08111111111111,81.20777777777778
Kentucky,Leslie County,21131,113.37,112.85,112.85,80.28,81.95,81.95,37019,50819,113.08111111111111,81.20777777777778
